id,long,lat,distance
6095282155,-105.841754,40.284068,84.85281372
6087838134,-105.734167,40.331167,7224.910156
6087292131,-105.726333,40.3255,7268.997559
6087291777,-105.749333,40.330833,7754.695313
6087291353,-105.715833,40.323333,6352.424805
6082680286,-105.798053,40.236608,318.9043884
6082679186,-105.798073,40.236663,307.7742615
6081265319,-105.821034,40.268108,1030.642944
6081799720,-105.819462,40.270424,1256.602539
6081795798,-105.813248,40.296383,2505
6081247233,-105.789981,40.322577,4603.827148
6081781866,-105.789981,40.322577,4603.827148
6081765212,-105.757864,40.325425,7344.181152
6081224505,-105.720378,40.323422,6732.443848
6081221579,-105.711731,40.321702,5975.895508
6081218045,-105.711731,40.321702,5975.895508
6081152097,-105.710659,40.283327,6340.05127
6081687864,-105.710606,40.283302,6333.056152
6081148275,-105.710875,40.283302,6360.070801
6081661934,-105.706917,40.285166,5958.248535
6081121153,-105.707975,40.284688,6058.849121
6081115521,-105.714148,40.281202,6701.509277
6081113341,-105.725175,40.282797,7365.855469
6081102067,-105.742125,40.286933,6355.841797
6081098173,-105.742173,40.286855,6355.841797
6081095301,-105.749137,40.287855,5944.127441
6081626778,-105.751345,40.288086,5826.375488
6081086551,-105.751345,40.288086,5826.375488
6081615178,-105.75135,40.288105,5826.375488
6081075543,-105.758723,40.285077,5137.144043
6081609384,-105.75875,40.285002,5126.950684
6081605798,-105.763595,40.280855,4503.249023
6081601272,-105.76587,40.271394,3712.644043
6081597460,-105.76587,40.271394,3712.644043
6081051891,-105.766048,40.271563,3715.945313
6081584582,-105.768989,40.269244,3377.665527
6081581890,-105.779634,40.267044,2475
6068285486,-105.859429,40.355628,226.9911957
5990905487,-105.797996,40.236548,328.9756775
5989585992,-105.839731,40.258941,75
5989026617,-105.839731,40.258941,75
5989585666,-105.839731,40.258941,75
5989026255,-105.839731,40.258941,75
5989585350,-105.838519,40.26032,30
5989585232,-105.838519,40.26032,30
5989585024,-105.838519,40.26032,30
5982784242,-105.798874,40.237411,212.1320343
5980517760,-105.857618,40.3366,75
5979939985,-105.857769,40.33494,150
5976473552,-105.840945,40.284655,0
5975482402,-105.836105,40.268283,100.6230621
5968821008,-105.725877,40.289846,7291.820801
5966077274,-105.855503,40.323677,232.8626251
5965497556,-105.728881,40.264889,6421.839844
5959828518,-105.858705,40.344577,60
5959826204,-105.858705,40.344577,60
5959825154,-105.858705,40.344577,60
5959823856,-105.858705,40.344577,60
5959260921,-105.858705,40.344577,60
5959820862,-105.860014,40.345477,180
5959819794,-105.858705,40.344577,60
5959817488,-105.859853,40.344908,165
5952348564,-105.85296,40.321665,30
5936943484,-105.731735,40.349422,5247.856934
5906757680,-105.852756,40.321931,15
5911966572,-105.829325,40.310687,1082.704956
4102211778,-105.778041,40.237549,1897.188721
4102210726,-105.778041,40.237549,1897.188721
4101453745,-105.778041,40.237549,1897.188721
4102208398,-105.778041,40.237549,1897.188721
4101450705,-105.778041,40.237549,1897.188721
4101449163,-105.778041,40.237549,1897.188721
4101447451,-105.778041,40.237549,1897.188721
4102202068,-105.778041,40.237549,1897.188721
4102200230,-105.778041,40.237549,1897.188721
4101442675,-105.778041,40.237549,1897.188721
4102196714,-105.778041,40.237549,1897.188721
4101433959,-105.778041,40.237549,1897.188721
4101433371,-105.778041,40.237549,1897.188721
4101429613,-105.778041,40.237549,1897.188721
4101421907,-105.778041,40.237549,1897.188721
4102174006,-105.778041,40.237549,1897.188721
4102172154,-105.778041,40.237549,1897.188721
4102170014,-105.778041,40.237549,1897.188721
4102168796,-105.778041,40.237549,1897.188721
4102166578,-105.778041,40.237549,1897.188721
4101405619,-105.778041,40.237549,1897.188721
4101403763,-105.778041,40.237549,1897.188721
4101396721,-105.778041,40.237549,1897.188721
3987201974,-105.83515,40.259236,15
3987194650,-105.83515,40.259236,15
3984252411,-105.83515,40.259236,15
3980906399,-105.793812,40.237044,598.8739624
3981629192,-105.798082,40.236552,318.9043884
3981392672,-105.797846,40.236569,339.4112549
3969008823,-105.859676,40.344831,150
3932489889,-105.707273,40.26635,7139.196289
3928337898,-105.856575,40.327661,42.42640686
3925318906,-105.828896,40.30257,1170
3925318306,-105.828896,40.30257,1170
3924531079,-105.828896,40.30257,1170
3925316534,-105.828896,40.30257,1170
3924528807,-105.828896,40.30257,1170
3924528191,-105.828896,40.30257,1170
3925314244,-105.828896,40.30257,1170
3925131486,-105.83265,40.325591,1356.401489
3876888516,-105.857659,40.349197,15
3841267124,-105.833334,40.2665,15
3840475593,-105.833334,40.2665,15
3841266512,-105.833334,40.2665,15
3840475033,-105.833334,40.2665,15
3839139013,-105.720636,40.354468,4427.668457
3839138621,-105.720636,40.354468,4427.668457
3839138085,-105.720636,40.354468,4427.668457
3839926064,-105.720636,40.354468,4427.668457
3839925358,-105.720636,40.354468,4427.668457
3839923928,-105.720636,40.354468,4427.668457
3839134171,-105.720636,40.354468,4427.668457
3839923190,-105.720636,40.354468,4427.668457
3839133205,-105.720636,40.354468,4427.668457
3839130853,-105.720636,40.354468,4427.668457
3839129493,-105.720636,40.354468,4427.668457
3839917258,-105.720636,40.354468,4427.668457
3839915372,-105.720636,40.354468,4427.668457
3839913594,-105.720636,40.354468,4427.668457
3830956065,-105.8415,40.306833,15
3830955745,-105.8415,40.306833,15
3806922207,-105.831953,40.265978,87.46427917
3807737194,-105.831953,40.265978,87.46427917
3807736534,-105.831953,40.265978,87.46427917
3807735800,-105.831953,40.265978,87.46427917
3807734472,-105.831953,40.265978,87.46427917
3806917417,-105.831953,40.265978,87.46427917
3807732522,-105.831953,40.265978,87.46427917
3807730830,-105.831953,40.265978,87.46427917
3807729436,-105.831953,40.265978,87.46427917
3807728762,-105.831953,40.265978,87.46427917
3807727348,-105.831953,40.265978,87.46427917
3807726612,-105.831953,40.265978,87.46427917
3806909425,-105.831953,40.265978,87.46427917
