id,long,lat,distance
862986664,-121.447484,40.46036,370.4726563
862124491,-121.447484,40.46036,370.4726563
862975148,-121.447484,40.46036,370.4726563
847768758,-121.535181,40.448261,30
842737130,-121.534967,40.44929,0
841861459,-121.534967,40.44929,0
841851867,-121.533465,40.449029,30
841849157,-121.531898,40.446669,0
841841345,-121.526727,40.445199,0
842705394,-121.509894,40.461152,520.6966553
842692862,-121.508756,40.460858,540.208313
841812039,-121.507737,40.460437,585.7687378
842676474,-121.507737,40.460437,585.7687378
841803933,-121.507737,40.460437,585.7687378
841801173,-121.507737,40.460437,585.7687378
842660348,-121.503381,40.457748,932.5368652
841785977,-121.503381,40.457748,932.5368652
841774503,-121.500227,40.456723,1128.594238
842639244,-121.500227,40.456723,1128.594238
842634184,-121.500227,40.456723,1128.594238
842630524,-121.500227,40.456723,1128.594238
841756325,-121.500227,40.456723,1128.594238
802602119,-121.48923,40.455805,1304.655151
803486788,-121.483565,40.456041,960.4686279
803486392,-121.482857,40.456278,900
802600325,-121.484241,40.45776,848.5281372
783821645,-121.48923,40.455805,1304.655151
783821227,-121.48923,40.455805,1304.655151
784695712,-121.48923,40.455805,1304.655151
708098323,-121.467536,40.45987,21.21320343
628320172,-121.448589,40.460041,385.6488037
627453535,-121.450252,40.45929,368.9512024
627416341,-121.503403,40.457682,947.2592163
627411709,-121.503403,40.457682,947.2592163
628276236,-121.503403,40.457682,947.2592163
521863799,-121.475274,40.462274,0
521863781,-121.519555,40.44458,15
411943028,-121.465508,40.46038,15
362013432,-121.493768,40.461005,1041.93335
356906459,-121.493768,40.461005,1041.93335
314622356,-121.510022,40.463201,309.2329102
299347389,-121.53398,40.438308,63.63961029
299346173,-121.53398,40.438308,63.63961029
299343814,-121.53589,40.448669,33.54101944
299343414,-121.534473,40.449494,0
299343056,-121.534473,40.449494,0
299342703,-121.534473,40.449494,0
299342265,-121.534473,40.449494,0
299341817,-121.534473,40.449494,0
299341304,-121.534473,40.449494,0
299340559,-121.534473,40.449494,0
299340288,-121.534473,40.449494,0
299340010,-121.534473,40.449494,0
299339708,-121.534473,40.449494,0
299339172,-121.534473,40.449494,0
299338670,-121.533164,40.448441,0
292563678,-121.519389,40.445755,15
290471979,-121.511557,40.463005,384.1874695
289987780,-121.502501,40.457984,921.0048828
289987787,-121.502501,40.457984,921.0048828
288837224,-121.523787,40.448277,286.574585
287691737,-121.47701,40.461454,148.4924316
212976769,-121.503725,40.452751,1413.028687
209082149,-121.53604,40.448645,47.43416595
209081769,-121.475143,40.460939,114.2365952
207304114,-121.534624,40.449331,0
207303358,-121.534624,40.449331,0
207302810,-121.534624,40.449331,0
207301845,-121.534624,40.449331,0
207300614,-121.534624,40.449331,0
207299528,-121.534624,40.449331,0
168668054,-121.503725,40.452751,1413.028687
163494016,-121.515548,40.460662,579.3962402
138930970,-121.501788,40.457507,996.1174927
138930948,-121.501788,40.457507,996.1174927
138930935,-121.501788,40.457507,996.1174927
138930919,-121.501788,40.457507,996.1174927
138930898,-121.501788,40.457507,996.1174927
138930877,-121.501788,40.457507,996.1174927
93378265,-121.53486,40.44982,42.42640686
93378074,-121.53486,40.44982,42.42640686
93377256,-121.526834,40.456523,15
93377109,-121.53486,40.44982,42.42640686
93377063,-121.53486,40.44982,42.42640686
69158972,-121.53486,40.44982,42.42640686
69158926,-121.53486,40.44982,42.42640686
69156287,-121.526834,40.456523,15
69156243,-121.526834,40.456523,15
69156202,-121.53486,40.44982,42.42640686
69156167,-121.526834,40.456523,15
46532210,-121.528519,40.435327,441.4181824
46531917,-121.478351,40.462976,96.04686737
46500886,-121.535868,40.448841,42.42640686
46495740,-121.528519,40.435327,441.4181824
46489521,-121.478351,40.462976,96.04686737
46489181,-121.478351,40.462976,96.04686737
46488891,-121.478351,40.462976,96.04686737
46488328,-121.478351,40.462976,96.04686737
46485405,-121.502137,40.461772,543.5301514
46484690,-121.502137,40.461772,543.5301514
46484500,-121.502137,40.461772,543.5301514
46483967,-121.502137,40.461772,543.5301514
46483650,-121.502137,40.461772,543.5301514
46483330,-121.502137,40.461772,543.5301514
46481200,-121.535868,40.448841,42.42640686
46480921,-121.535868,40.448841,42.42640686
37204319,-121.553078,40.441983,1453.220581
36272182,-121.479713,40.455752,795
36271944,-121.457998,40.459707,100.6230621
36271727,-121.484445,40.455739,1029.004395
36271443,-121.484445,40.455739,1029.004395
36271350,-121.483104,40.45605,942.019104
34940484,-121.533561,40.436924,15
34462685,-121.501257,40.457144,1053.422974
34462619,-121.501257,40.457144,1053.422974
34462511,-121.501257,40.457144,1053.422974
34462466,-121.501257,40.457144,1053.422974
34462324,-121.501257,40.457144,1053.422974
34462242,-121.501257,40.457144,1053.422974
34462208,-121.501257,40.457144,1053.422974
34462171,-121.501257,40.457144,1053.422974
34149675,-121.501257,40.457144,1053.422974
34149492,-121.501257,40.457144,1053.422974
34149454,-121.501257,40.457144,1053.422974
34149255,-121.501257,40.457144,1053.422974
34149231,-121.501257,40.457144,1053.422974
34149148,-121.501257,40.457144,1053.422974
33586663,-121.535536,40.449396,42.42640686
33586624,-121.535536,40.449396,42.42640686
33586481,-121.534323,40.449506,0
33586290,-121.534323,40.449506,0
33586198,-121.534323,40.449506,0
33586102,-121.534323,40.449506,0
33586008,-121.534323,40.449506,0
33353019,-121.547563,40.455976,1296.003418
33352955,-121.547563,40.455976,1296.003418
33177936,-121.535868,40.448424,21.21320343
10016158,-121.503725,40.457233,986.4710083
67581947,-121.501257,40.457144,1053.422974
67581847,-121.501257,40.457144,1053.422974
67581544,-121.501257,40.457144,1053.422974
67581419,-121.501257,40.457144,1053.422974
67581121,-121.501257,40.457144,1053.422974
296080487,-121.465315,40.51521,0
296079504,-121.465315,40.51521,0
296078892,-121.465315,40.51521,0
296078396,-121.465315,40.51521,0
296077594,-121.465315,40.51521,0
296076649,-121.465315,40.51521,0
296075487,-121.465315,40.51521,0
296074559,-121.465315,40.51521,0
296074005,-121.465315,40.51521,0
296073520,-121.465315,40.51521,0
296072914,-121.465315,40.51521,0
296072094,-121.465315,40.51521,0
296064214,-121.492395,40.538362,15
296056195,-121.493253,40.542129,0
296055474,-121.493253,40.542129,0
296054416,-121.493253,40.542129,0
296052359,-121.493253,40.542129,0
296051306,-121.493253,40.542129,0
296050473,-121.493253,40.542129,0
293604392,-121.570276,40.537171,0
293603935,-121.570276,40.537171,0
293603437,-121.570276,40.537171,0
289987774,-121.505742,40.474489,61.84658432
1334521957,-121.514711,40.465527,60
229759481,-121.50767,40.48939,1684.079834
219439731,-121.489089,40.471813,0
219439394,-121.48742,40.47245,0
218959323,-121.56181,40.536413,21.21320343
218959199,-121.570254,40.537082,0
209081721,-121.466066,40.510511,15
209081644,-121.490743,40.534978,0
209081542,-121.569964,40.536992,0
208128208,-121.565684,40.535043,156.604599
208128056,-121.509153,40.466751,15
208127853,-121.509153,40.466751,15
208127686,-121.509153,40.466751,15
207833831,-121.56593,40.534888,181.245697
207833830,-121.549912,40.537718,42.42640686
207833832,-121.56593,40.534888,181.245697
207713867,-121.510269,40.466833,21.21320343
207708142,-121.510269,40.466833,21.21320343
207708143,-121.510269,40.466833,21.21320343
207674086,-121.506037,40.474301,33.54101944
207673255,-121.506037,40.474301,33.54101944
207672193,-121.514142,40.466045,21.21320343
207671783,-121.514142,40.466045,21.21320343
207671217,-121.514142,40.466045,21.21320343
207670715,-121.514142,40.466045,21.21320343
207670175,-121.514142,40.466045,21.21320343
207669539,-121.514142,40.466045,21.21320343
207667273,-121.514142,40.466045,21.21320343
207666718,-121.514142,40.466045,21.21320343
207666201,-121.514142,40.466045,21.21320343
207664707,-121.514142,40.466045,21.21320343
207664103,-121.514142,40.466045,21.21320343
207662879,-121.514142,40.466045,21.21320343
207661605,-121.514142,40.466045,21.21320343
207660842,-121.514142,40.466045,21.21320343
207660080,-121.514142,40.466045,21.21320343
207659429,-121.514142,40.466045,21.21320343
207650556,-121.514142,40.466045,21.21320343
207650062,-121.514142,40.466045,21.21320343
207636931,-121.514142,40.466045,21.21320343
207636476,-121.514142,40.466045,21.21320343
207635960,-121.514142,40.466045,21.21320343
207635106,-121.514142,40.466045,21.21320343
207633740,-121.514142,40.466045,21.21320343
207633214,-121.514142,40.466045,21.21320343
207632388,-121.514142,40.466045,21.21320343
207631899,-121.514142,40.466045,21.21320343
207316149,-121.514142,40.466045,21.21320343
207314365,-121.514142,40.466045,21.21320343
207313589,-121.514142,40.466045,21.21320343
207313031,-121.514142,40.466045,21.21320343
207312351,-121.514142,40.466045,21.21320343
207311889,-121.514142,40.466045,21.21320343
207311243,-121.514142,40.466045,21.21320343
180269445,-121.47485,40.521258,15
180247855,-121.570158,40.536978,15
180246673,-121.570158,40.536978,15
180244992,-121.465901,40.509382,15
180029861,-121.465369,40.509827,42.42640686
128274442,-121.503231,40.480259,597.7457886
128274377,-121.503231,40.480259,597.7457886
128274288,-121.503231,40.480259,597.7457886
117689854,-121.510688,40.466817,0
117689751,-121.51425,40.46587,21.21320343
117689710,-121.51425,40.46587,21.21320343
117689702,-121.51425,40.46587,21.21320343
117689673,-121.51425,40.46587,21.21320343
78229331,-121.525247,40.466131,45
93377820,-121.569578,40.536601,0
69158142,-121.543056,40.541745,0
69158103,-121.543056,40.541745,0
69156804,-121.467719,40.466572,15
69156727,-121.467719,40.466572,15
69156690,-121.467719,40.466572,15
69156616,-121.467719,40.466572,15
69156541,-121.467719,40.466572,15
69156488,-121.467719,40.466572,15
69156421,-121.467719,40.466572,15
46532144,-121.501622,40.485473,1155.876343
46532073,-121.501622,40.485473,1155.876343
46531969,-121.501622,40.485473,1155.876343
46498879,-121.501622,40.485473,1155.876343
46498134,-121.501622,40.485473,1155.876343
46497600,-121.501622,40.485473,1155.876343
46497389,-121.501622,40.485473,1155.876343
46497181,-121.501622,40.485473,1155.876343
46497057,-121.501622,40.485473,1155.876343
46496223,-121.501622,40.485473,1155.876343
46487820,-121.508617,40.466645,33.54101944
46487610,-121.508617,40.466645,33.54101944
46481663,-121.508617,40.466645,33.54101944
46481538,-121.508617,40.466645,33.54101944
46481332,-121.508617,40.466645,33.54101944
46480362,-121.508617,40.466645,33.54101944
46479972,-121.508617,40.466645,33.54101944
36707747,-121.560856,40.536262,15
36707487,-121.560856,40.536262,15
36272638,-121.505752,40.474513,60
36101819,-121.50498,40.488011,1477.328613
36101817,-121.50498,40.488011,1477.328613
36074383,-121.506471,40.487872,1494.36438
36074192,-121.506986,40.487023,1423.024902
36073998,-121.506986,40.487023,1423.024902
36073905,-121.507587,40.489031,1641.249512
36073762,-121.505613,40.48828,1520.85498
36072922,-121.506342,40.48327,1014.359375
35672781,-121.504497,40.480348,646.2197876
35672652,-121.508145,40.484249,1156.557373
35671987,-121.505956,40.487138,1399.508789
35671870,-121.50527,40.488346,1513.439819
35671754,-121.50527,40.488346,1513.439819
35396618,-121.50527,40.488346,1513.439819
35396567,-121.505613,40.48828,1520.85498
35396086,-121.50527,40.488346,1513.439819
35395896,-121.50527,40.488346,1513.439819
35395738,-121.506471,40.487872,1494.36438
35395527,-121.506986,40.487023,1423.024902
35395354,-121.506986,40.487023,1423.024902
35121007,-121.508145,40.484249,1156.557373
35120931,-121.508145,40.484249,1156.557373
35120823,-121.508145,40.484249,1156.557373
35120587,-121.506471,40.487872,1494.36438
35120359,-121.506471,40.487872,1494.36438
34749165,-121.504497,40.480348,646.2197876
34749065,-121.504497,40.480348,646.2197876
34748695,-121.504497,40.480348,646.2197876
34748541,-121.504497,40.480348,646.2197876
34748457,-121.504497,40.480348,646.2197876
34748434,-121.504497,40.480348,646.2197876
34748308,-121.504497,40.480348,646.2197876
34149017,-121.51057,40.46649,15
24605605,-121.561661,40.527827,0
24605593,-121.519089,40.465364,15
3395392,-121.504749,40.487766,1444.757813
3394763,-121.504749,40.487766,1444.757813
67583479,-121.50527,40.488346,1513.439819
67583045,-121.50527,40.488346,1513.439819
67582772,-121.50527,40.488346,1513.439819
67582408,-121.50527,40.488346,1513.439819
1339389,-121.505007,40.488198,1491.953369
290279512,-121.511181,40.467519,47.43416595
34748514,-121.504497,40.480348,646.2197876
46470647325,-121.53472,40.449366,15
46662484334,-121.53472,40.449366,15
32259339697,-121.534445,40.449444,0
46500105721,-121.46552,40.460286,0
46500075411,-121.477098,40.463225,0
45272471965,-121.534584,40.449422,0
45874755652,-121.442055,40.459455,651.2487793
45874752082,-121.441155,40.459597,649.3458252
44434095175,-121.511803,40.462792,424.5291443
43532345980,-121.50224,40.457752,954.0046997
44255669105,-121.548842,40.456622,1425
31292932178,-121.519953,40.450472,15
44444683004,-121.52632,40.460111,15
43352536170,-121.467839,40.459461,15
44021568404,-121.483404,40.455818,975
30869641828,-121.483404,40.455818,975
44021559874,-121.483404,40.455818,975
30869631678,-121.483404,40.455818,975
42930129960,-121.483404,40.455818,975
44739957691,-121.483404,40.455818,975
42930121380,-121.483404,40.455818,975
44739952851,-121.483404,40.455818,975
42930114400,-121.483404,40.455818,975
43831341355,-121.483404,40.455818,975
29803286087,-121.483404,40.455818,975
29803281047,-121.483404,40.455818,975
44690769842,-121.483404,40.455818,975
30720572558,-121.533628,40.437786,42.42640686
44591302011,-121.533687,40.437786,42.42640686
43872735664,-121.533667,40.437811,42.42640686
42780982630,-121.534775,40.449288,0
30720503638,-121.534395,40.449502,0
43872420194,-121.456848,40.459688,90
42780673460,-121.456848,40.459688,90
42780653550,-121.448078,40.460947,294.7032471
44590883851,-121.441031,40.459605,649.3458252
42780530370,-121.441014,40.459638,649.3458252
44590812191,-121.440978,40.45965,636.3961182
43872241764,-121.453775,40.459463,142.3024902
42716173680,-121.481709,40.455348,931.9334717
28913425987,-121.458309,40.459935,75
28913425777,-121.440778,40.459797,623.8990479
43132453754,-121.441594,40.459666,629.6427612
28913425617,-121.442549,40.459486,633.0284424
28913425397,-121.444061,40.459878,523.2828979
43131021624,-121.46582,40.460686,47.43416595
43785566992,-121.522296,40.452662,15
43116669364,-121.534516,40.449453,0
43785566622,-121.534516,40.449453,0
43116668874,-121.534516,40.449453,0
43785566452,-121.534516,40.449453,0
42824955875,-121.447456,40.460286,384.4801636
42728856485,-121.475259,40.460425,167.7050934
41825084890,-121.520339,40.449302,15
43632029831,-121.520339,40.449302,15
42672160795,-121.483987,40.455394,1047.210571
43577240491,-121.483934,40.455344,1038.039063
43530418362,-121.46785,40.459602,0
29706446458,-121.481492,40.455594,898.6239624
43569621871,-121.520339,40.449527,15
43569621821,-121.520303,40.449336,15
43569559281,-121.483964,40.455383,1047.210571
29698753058,-121.4813,40.455463,894.6088257
41761030360,-121.468262,40.459519,15
42851399394,-121.52037,40.449508,15
43568978601,-121.534692,40.449347,0
42663702715,-121.534378,40.449383,0
42332281525,-121.519562,40.444594,0
28367309617,-121.52,40.450277,15
42509955164,-121.465962,40.460027,0
28359100797,-121.526923,40.444597,0
42324125495,-121.519167,40.448055,67.08203888
41391811220,-121.446189,40.459969,441.1632385
28332813027,-121.447564,40.460219,379.4733276
27992167587,-121.522938,40.440209,495.2272339
28887927668,-121.502306,40.457472,982.8148193
42004612961,-121.506664,40.464254,204.0220642
40953143624,-121.500762,40.457116,1069.637817
40772783445,-121.505245,40.458605,825.1363525
26795831337,-121.527962,40.442386,21.21320343
41662983121,-121.533575,40.437219,21.21320343
40772775595,-121.534398,40.449483,0
41058205072,-121.502642,40.4578,945.9519043
40103943004,-121.46583,40.460352,21.21320343
25941616277,-121.466596,40.46027,30
25941615497,-121.465476,40.460384,15
38904829670,-121.527103,40.443403,30
28416440239,-121.466389,40.46,0
39278998385,-121.473577,40.460123,142.3024902
26289202988,-121.473577,40.460123,142.3024902
26056861838,-121.459023,40.460063,60
39031244145,-121.459023,40.460063,60
39219062284,-121.459023,40.460063,60
39897023082,-121.459023,40.460063,60
39897017162,-121.459023,40.460063,60
39219049154,-121.459023,40.460063,60
39896403652,-121.459023,40.460063,60
39030578395,-121.459023,40.460063,60
39896397662,-121.459023,40.460063,60
39030572635,-121.459023,40.460063,60
39030568285,-121.459023,40.460063,60
28148638879,-121.459023,40.460063,60
25057345617,-121.459023,40.460063,60
28148628739,-121.459023,40.460063,60
28148609879,-121.459023,40.460063,60
28148605209,-121.459023,40.460063,60
25057300347,-121.459023,40.460063,60
28148600809,-121.459023,40.460063,60
25057294837,-121.459023,40.460063,60
