id,long,lat,distance
28961335345,-110.112342,44.285816,19275.21094
4932241270,-110.108161,44.206664,28068.85156
4931649379,-110.109733,44.2109,27586.97461
4932240582,-110.109744,44.215114,27122.00781
4932219582,-110.107267,44.227997,25700.36328
4931627259,-110.106925,44.230517,25415.73633
4931626359,-110.106847,44.230669,25401.06445
4931625683,-110.106864,44.230622,25401.06445
4932216878,-110.106611,44.2313,25326.41602
4932216636,-110.103061,44.235814,24839.71875
4931623741,-110.101453,44.238369,24559.36133
4931623445,-110.108531,44.248544,23418.50195
4932215432,-110.108858,44.248767,23388.00586
4931622573,-110.113189,44.251686,23055.01953
4931622217,-110.115725,44.253372,22875.12305
4932213572,-110.118661,44.264411,21647.29102
4931620711,-110.118678,44.265458,21527.30469
4932212488,-110.118675,44.265511,21527.30469
4931619663,-110.121464,44.26695,21366.82422
4931619137,-110.121464,44.26695,21366.82422
4931548845,-110.156334,44.161333,33282.51172
4932141574,-110.139834,44.162833,32998.55859
4932141296,-110.138501,44.163166,32962.51953
4931547725,-110.135334,44.163666,32889.18359
4932140718,-110.128,44.163166,32910.80859
4931547149,-110.1275,44.163166,32909.44531
4932139538,-110.120167,44.159833,33272.28516
4931545969,-110.116,44.1585,33420.03125
4932138928,-110.115667,44.158333,33435.01172
4931545107,-110.1105,44.152333,34096.32031
4931544701,-110.1075,44.151166,34234.25781
4931543945,-110.0975,44.146333,34781.21094
4932136712,-110.103667,44.138666,35620.26172
4931541777,-110.134117,44.273936,20653.99805
4931540509,-110.147764,44.289469,19055.86328
4931540161,-110.147764,44.289469,19055.86328
4932133216,-110.147972,44.28965,19043.10742
4932132906,-110.148258,44.290469,18958.25
4932132590,-110.149994,44.294039,18592.41406
4931538595,-110.150717,44.2955,18438.68555
4932131462,-110.152389,44.297167,18268.03516
4931537815,-110.156139,44.296531,18393.93945
4932129998,-110.155808,44.297022,18344.26367
4931536553,-110.156303,44.296644,18381.91016
4931536213,-110.156228,44.296786,18364.43555
3853747537,-110.129348,44.299155,17829.42383
3844298100,-110.133087,44.298305,17956.50977
86553972,-110.115108,44.22429,26100.00391
86553821,-110.081635,44.14674,34807.99219
86553766,-110.059834,44.240772,24634.08398
25616540427,-110.1137,44.780186,10725.12598
25616539007,-110.102939,44.767355,12375.83594
40424301812,-110.087903,44.730036,16655.76953
40424301642,-110.087409,44.730708,16603.99023
40424301282,-110.089884,44.738383,15735.17188
40424300812,-110.106567,44.769052,12094.29785
40424300282,-110.146634,44.830016,4618.246582
35926008110,-110.146398,44.831813,4443.495117
20196462378,-110.146759,44.832521,4348.913574
20197797799,-110.146759,44.832521,4348.913574
20390584961,-110.146759,44.832521,4348.913574
20375846872,-110.146759,44.832521,4348.913574
20384411495,-110.146759,44.832521,4348.913574
19763480253,-110.146759,44.832521,4348.913574
20358144146,-110.146759,44.832521,4348.913574
20390547071,-110.146759,44.832521,4348.913574
20358130176,-110.146759,44.832521,4348.913574
19761712404,-110.146759,44.832521,4348.913574
19763445073,-110.146695,44.831821,4418.079102
20197725559,-110.146695,44.831821,4418.079102
20196306760,-110.146695,44.831821,4418.079102
20196369098,-110.146695,44.831821,4418.079102
19761677604,-110.146695,44.831821,4418.079102
20384334825,-110.146695,44.831821,4418.079102
19761666514,-110.146695,44.831821,4418.079102
19763399103,-110.146898,44.827195,4901.879883
20196265820,-110.146898,44.827195,4901.879883
20196328668,-110.146898,44.827195,4901.879883
20196252830,-110.146898,44.827195,4901.879883
19763371963,-110.146898,44.827195,4901.879883
20384289125,-110.146898,44.827195,4901.879883
20358033016,-110.146898,44.827195,4901.879883
20390437181,-110.146898,44.827195,4901.879883
20358021636,-110.146759,44.832521,4348.913574
20197631949,-110.153411,44.836447,3756.83374
20375692132,-110.153411,44.836447,3756.83374
20358000666,-110.080027,44.702671,19723.05469
20357901616,-110.080027,44.702671,19723.05469
20357896426,-110.080027,44.702671,19723.05469
20197502589,-110.080027,44.702671,19723.05469
19763208963,-110.080027,44.702671,19723.05469
14605589872,-110.140823,44.855202,2469.584961
14626215163,-110.140823,44.855202,2469.584961
11739646353,-110.1556,44.838511,3487.136963
6560515845,-110.146167,44.8315,4476.96582
6560515127,-110.1465,44.8305,4562.564941
6560513927,-110.136167,44.8095,7047.510254
6560513435,-110.135834,44.809166,7080.905762
6560505973,-110.133501,44.806666,7417.602539
6560505545,-110.135834,44.807333,7277.041016
6560504553,-110.135834,44.808,7206.902832
6560503235,-110.135334,44.808166,7195.07666
6560502457,-110.134167,44.807166,7339.661133
6560501965,-110.136667,44.809833,6989.324219
6560501505,-110.148334,44.820333,5594.678223
6560500955,-110.148167,44.820833,5541.683105
6560500599,-110.148167,44.8215,5470.066406
6560500217,-110.148167,44.821833,5427.140137
6560499339,-110.152834,44.837833,3629.411133
6560494599,-110.134167,44.807166,7339.661133
6560493835,-110.1375,44.8105,6892.561035
6560492953,-110.1465,44.831833,4423.855957
6560492017,-110.146667,44.831833,4418.079102
481563705,-110.143049,44.831288,4595.609375
481552658,-110.143049,44.831288,4595.609375
481563525,-110.143049,44.831288,4595.609375
27644594491,-110.062745,44.979288,0
27560536686,-110.144355,44.8861,15
26895405173,-110.112534,44.931266,1462.711548
27171532740,-110.149537,44.881691,15
27139121675,-110.031181,45.004161,0
26095410154,-110.07567,44.952294,15
26412490062,-110.145964,44.884899,21.21320343
25646396460,-110.114786,44.913717,33.54101944
25574902435,-110.111782,44.925933,893.0985107
25207355059,-110.114786,44.913717,33.54101944
25476234971,-110.10734,44.912517,402.4922485
24938456654,-110.10734,44.912517,402.4922485
24938455904,-110.10734,44.912517,402.4922485
25201394409,-110.10734,44.912517,402.4922485
24039406933,-110.150764,44.880147,0
23394769965,-110.128042,44.899869,366.1966553
22998234641,-110.152839,44.877886,0
22799098360,-110.152834,44.877891,0
