id,long,lat,distance
5086392859,-110.70146,44.017485,532.6584271
5057326903,-110.761413,43.812729,4180.93889
5031925072,-110.689137,44.007486,0
4960057593,-110.761413,43.815206,4392.849303
4959206158,-110.707901,43.815601,2132.586458
4958611225,-110.707901,43.815601,2132.586458
4959205436,-110.707901,43.815601,2132.586458
4959204752,-110.707901,43.815601,2132.586458
4959204610,-110.707901,43.815601,2132.586458
4958609981,-110.707901,43.815601,2132.586458
4959203904,-110.707901,43.815601,2132.586458
4958609129,-110.707901,43.815601,2132.586458
4958608851,-110.707901,43.815601,2132.586458
4959202650,-110.707901,43.815601,2132.586458
4959202496,-110.707901,43.815601,2132.586458
4958607965,-110.707901,43.815601,2132.586458
4959201468,-110.707901,43.815601,2132.586458
4958606443,-110.707901,43.815601,2132.586458
4958606295,-110.707901,43.815601,2132.586458
4958605915,-110.707901,43.815601,2132.586458
4958605743,-110.707901,43.815601,2132.586458
4958604855,-110.707901,43.815601,2132.586458
4958604497,-110.707901,43.815601,2132.586458
4958603649,-110.707901,43.815601,2132.586458
4958602997,-110.707901,43.815601,2132.586458
4958602549,-110.707901,43.815601,2132.586458
4959196344,-110.707901,43.815601,2132.586458
4959196194,-110.707901,43.815601,2132.586458
4959196022,-110.707901,43.815601,2132.586458
4959195778,-110.707901,43.815601,2132.586458
4958601369,-110.707901,43.815601,2132.586458
4958600747,-110.707901,43.815601,2132.586458
4958599111,-110.707901,43.815601,2132.586458
4958598353,-110.707901,43.815601,2132.586458
4959191740,-110.707901,43.815601,2132.586458
4958597517,-110.707901,43.815601,2132.586458
4959191340,-110.707901,43.815601,2132.586458
4958596723,-110.707901,43.815601,2132.586458
4958596561,-110.707901,43.815601,2132.586458
4958596381,-110.707901,43.815601,2132.586458
4958596223,-110.707901,43.815601,2132.586458
4958595677,-110.707901,43.815601,2132.586458
4958595311,-110.707901,43.815601,2132.586458
4958594645,-110.707901,43.815601,2132.586458
4959188706,-110.707901,43.815601,2132.586458
4959188370,-110.707901,43.815601,2132.586458
4959188028,-110.707901,43.815601,2132.586458
4958593013,-110.707901,43.815601,2132.586458
4958592421,-110.707901,43.815601,2132.586458
4959186568,-110.707901,43.815601,2132.586458
4959186404,-110.707901,43.815601,2132.586458
4958591701,-110.707901,43.815601,2132.586458
4959110954,-110.707901,43.815601,2132.586458
4958516293,-110.707901,43.815601,2132.586458
4958515373,-110.707901,43.815601,2132.586458
4959109670,-110.707901,43.815601,2132.586458
4958514759,-110.707901,43.815601,2132.586458
4959108276,-110.707901,43.815601,2132.586458
4958513321,-110.707901,43.815601,2132.586458
4958513119,-110.707901,43.815601,2132.586458
4958512911,-110.707901,43.815601,2132.586458
4950878893,-110.6915,44.045833,15
4912642971,-110.824842,43.829325,9347.599959
4892556768,-110.700767,43.833268,1957.65804
4881382840,-110.701675,43.814958,1635.619149
4874681221,-110.694863,44.020739,0
